CamId,Street_Name,Latitude,Longitude,Coef,Last_Update,Risk_Level
5d9ddec9766c880017188c9c,Nút giao Hàng Xanh 5 (Hàng Xanh - Bạch Đằng),10.8021551350728,106.711503267288,0.51,2026-01-12 23:19,Medium
5deb576d1dc17d7c5515ad02,Điện Biên Phủ - Pasteur,10.7843441648872,106.691552996635,0.347,2026-01-12 23:19,Medium
681885ff6dfb4b0018f8f1ee,Trần Đại Nghĩa - Kênh A,10.7541368788109,106.519575119019,0.331,2026-01-12 23:19,Medium
63ae79aabfd3d90017e8f26a,Cách Mạng Tháng Tám - Trường Sơn,10.7858618271433,106.6664904356,0.274,2026-01-12 23:19,Low
5d8cd7fb766c880017188954,Phạm Văn Đồng - Đường 20 (hướng đi Sân bay),10.8291383225836,106.722366213799,0.259,2026-01-12 23:19,Low
56de42f611f398ec0c481293,Võ Văn Kiệt - Hải Thượng Lãn Ông 1,10.7499786604875,106.663234233856,0.483,2026-01-12 23:19,Medium
63b66089bfd3d90017eaa4bd,Nơ Trang Long - Chu Văn An,10.8114079914905,106.695753335953,0.326,2026-01-12 23:19,Medium
63ae798abfd3d90017e8f255,Cách Mạng Tháng Tám - Bắc Hải,10.7869104851311,106.664623618126,0.255,2026-01-12 23:19,Low
662a89f51afb9c00172d26ef,Nguyễn Văn Linh - Trịnh Quang Nghị 2,10.7024001433989,106.634652614593,0.323,2026-01-12 23:19,Medium
6318287ec9eae60017a19f36,Nguyễn Thị Minh Khai - Đinh Tiên Hoàng 2,10.7865626894198,106.701729297638,0.284,2026-01-12 23:19,Low
6792f3058c5ed4001b27f58e,Trần Văn Giàu - Cầu Đôi,10.7937661942221,106.505670547485,0.33,2026-01-12 23:19,Medium
587476e3b807da0011e33cee,Cộng Hòa - Út Tịch 1,10.8010380283306,106.657853722572,0.338,2026-01-12 23:19,Medium
597bf277faa7ea0011c7c29f,Cầu Phú Hữu 2,10.8208924000834,106.792302131653,0.304,2026-01-12 23:19,Medium
5d9de49d766c880017188cb9,Cao tốc LTDG - Đỗ Xuân Hợp 2,10.7961796195486,106.778848171234,0.35,2026-01-12 23:19,Medium
5d9ddf49766c880017188ca0,Nút giao Hàng Xanh 7 (Hàng Xanh - Cầu Văn Thánh),10.8012277259948,106.712324023247,0.538,2026-01-12 23:19,Medium
63ae763bbfd3d90017e8f0c4,Lý Thái Tổ - Nguyễn Đình Chiểu,10.7662581006404,106.678780317307,0.346,2026-01-12 23:19,Medium
5d8cda6a766c880017188960,Phạm Văn Đồng - Kha Vạn Cân (hướng đi Sân bay),10.8411932946322,106.743823885918,0.266,2026-01-12 23:19,Low
662b80e81afb9c00172dcbec,Cách Mạng Tháng Tám - Sương Nguyệt Anh,10.7730352321784,106.690050959587,0.347,2026-01-12 23:19,Medium
681826506dfb4b0018f83e64,Nút giao Nguyễn Thái Sơn 3 (Phạm Văn Đồng),10.7767346595405,106.511378288269,0.349,2026-01-12 23:19,Medium
662a86a11afb9c00172d2410,Tùng Thiện Vương - Cao Xuân Dục,10.7456043005395,106.65856719017,0.369,2026-01-12 23:19,Medium
5a6083198576340017d0667a,QL1 - Tân Kỳ Tân Quý 1,10.7900142805592,106.595411896706,0.262,2026-01-12 23:19,Low
56de42f611f398ec0c48128b,Võ Văn Kiệt - Nguyễn Văn Cừ 1,10.7543213358374,106.68691277504,0.305,2026-01-12 23:19,Medium
58e49ff8d9d6200011e0b9d4,Nam Kỳ Khởi Nghĩa - Trần Quốc Toản,10.7863150164711,106.687223911285,0.302,2026-01-12 23:19,Medium
6922924644912200174bc737,Quốc Lộ 51 - Mỹ Xuân - Ngãi Giao 2,10.622985857355,107.055587768555,0.293,2026-01-12 23:19,Low
681885a26dfb4b0018f8f176,Lê Đình Chi - Kênh 4,10.766405660338,106.524939537048,0.252,2026-01-12 23:19,Low
5a8241105058170011f6eaa6,Đinh Tiên Hoàng - Võ Thị Sáu 2,10.7919218604929,106.695785522461,0.299,2026-01-12 23:19,Low
65e054fb6b18080018db6632,Lê Duẩn - Mạc Đĩnh Chi,10.7832164525575,106.701187491417,0.315,2026-01-12 23:19,Medium
5a825ded5058170011f6ead7,Quốc lộ 50 - Cầu Ông Thìn (2),10.6484508725221,106.655831336975,0.333,2026-01-12 23:19,Medium
5d8cdb0a766c880017188964,Trường Chinh - Xuân Hồng,10.7937134991298,106.651657819748,0.255,2026-01-12 23:19,Low
68188bb96dfb4b0018f8fdbf,Vĩnh Lộc - Trần Hải Phụng,10.7860515343869,106.55412197113,0.319,2026-01-12 23:19,Medium
56df833ac062921100c143e1,QL1 - Trạm thu phí AS-AL 2,10.7403707962704,106.701048016548,0.313,2026-01-12 23:19,Medium
6792efe48c5ed4001b27f336,Xa Lộ Hà Nội - Cổng ĐH An ninh,10.8735359428243,106.808030605316,0.33,2026-01-12 23:19,Medium
63b5503bbfd3d90017ea7ccc,Nút giao Mỹ Thủy (7),10.7697468141455,106.775082349777,0.279,2026-01-12 23:19,Low
662a873b1afb9c00172d2483,Võ Trần Chí - Trần Văn Giàu 1,10.7489509551128,106.581823825836,0.263,2026-01-12 23:19,Low
66b1c3fa779f740018674146,Nguyễn Hữu Cảnh - Ung Văn Khiêm,10.7991305062692,106.723707318306,0.627,2026-01-12 23:19,High
5ad0621c98d8fc001102e268,Lý Tự Trọng - Hai Bà Trưng 2,10.779137682017,106.702335476875,0.344,2026-01-12 23:19,Medium
66b1c34d779f74001867409e,Ba Tháng Hai - Thành Thái,10.768197450899,106.666828393936,0.354,2026-01-12 23:19,Medium
595f89323dcfc400106f28ee,Quốc lộ 1 - BQB Cầu vượt Quang Trung A (hướng An Sương),10.8532003648042,106.633172035217,0.263,2026-01-12 23:19,Low
56de42f611f398ec0c48128c,Võ Văn Kiệt - Nguyễn Văn Cừ 2,10.7536415,106.6864407,0.338,2026-01-12 23:19,Medium
662b558c1afb9c00172d8ed2,625 Quang Trung,10.8351289878163,106.663491725922,0.457,2026-01-12 23:19,Medium
6623f4836f998a001b2528bf,Võ Nguyên Giáp - Đỗ Xuân Hợp (2),10.8354978023394,106.765801906586,0.46,2026-01-12 23:19,Medium
662b85bf1afb9c00172dd149,Nam Kỳ Khởi Nghĩa - Hàm Nghi,10.7709694352995,106.701128482819,0.334,2026-01-12 23:19,Medium
595d98fc3dcfc400106f287b,Hồng Bàng - Phù Đổng Thiên Vương,10.8589376668263,106.711578369141,0.66,2026-01-12 23:19,High
6818887f6dfb4b0018f8f54c,Trần Văn Giàu - Võ Văn Vân,10.7629906888237,106.567468643188,0.322,2026-01-12 23:19,Medium
63b54bcdbfd3d90017ea7a82,Tỉnh lộ 43 - KCX Linh Trung 2,10.8960825794088,106.718090772629,0.303,2026-01-12 23:19,Medium
68eddd0a230ee50017d040b2,Mỹ Phước Tân Vạn - Phạm Ngọc Thạch (2),11.00805287907,106.669006347656,0.262,2026-01-12 23:19,Low
68a587d54e89b100173b6021,Tỉnh Lộ 8 - Tỉnh Lộ 15 (1),10.9836400150392,106.576770544052,0.251,2026-01-12 23:19,Low
5b5995a3fd4edb0019c7d9ab,Võ Văn Kiệt - Cầu Chà Và 2 (trên cầu),10.7489404145267,106.660348176956,0.454,2026-01-12 23:19,Medium
692291f044912200174bc703,Quốc Lộ 51 - Đường B1 - Đường N2-2,10.6341211316771,107.048034667969,0.334,2026-01-12 23:19,Medium
662b81a31afb9c00172dcc65,Nguyễn Thị Minh Khai - Đinh Tiên Hoàng 1,10.7805394362678,106.693907976151,0.323,2026-01-12 23:19,Medium
5deb576d1dc17d7c5515acf6,Nút giao Ngã sáu Cộng Hòa,10.765389,106.681205,0.293,2026-01-12 23:19,Low
58746488b807da0011e33cd7,Cầu vượt Sóng Thần 2,10.8743050851613,106.748507022858,0.318,2026-01-12 23:19,Medium
662b83381afb9c00172dcf88,Hai Bà Trưng - Nguyễn Đình Chiểu,10.7846919631639,106.695957183838,0.328,2026-01-12 23:19,Medium
5822b5ededeb6c0012a2d66a,Mai Chí Thọ - Nguyễn Cơ Thạch 1,10.7732144077704,106.722586154938,0.298,2026-01-12 23:19,Low
63b660d8bfd3d90017eaa4d5,Cầu Tân Thuận 2 - Q7 (Q4-Q7),10.7527666230832,106.723691225052,0.471,2026-01-12 23:19,Medium
63ae7be0bfd3d90017e8f3a8,Ba Tháng Hai - Lê Đại Hành 1,10.7621527500863,106.657199263573,0.371,2026-01-12 23:19,Medium
63b54a04bfd3d90017ea783e,Lê Văn Việt - Hoàng Hữu Nam,10.8502078623705,106.813673973084,0.303,2026-01-12 23:19,Medium
63b54f70bfd3d90017ea7c86,Cầu Sài Gòn (10),10.7985614089434,106.726276874542,0.571,2026-01-12 23:19,Medium
5a8267fe5058170011f6eae1,Lê Văn Lương - Cầu Rạch Đĩa,10.7235786992945,106.697700619698,0.345,2026-01-12 23:19,Medium
595d984b3dcfc400106f2879,Quốc lộ 1 - ĐH Nông Lâm 2,10.8589534719139,106.711691021919,0.614,2026-01-12 23:19,High
5b25a268f13cba001124e713,11B Nguyễn Bỉnh Khiêm,10.7747057769436,106.699481606483,0.261,2026-01-12 23:19,Low
63ae768dbfd3d90017e8f0f1,Khánh Hội - Vĩnh Hội,10.7560025246799,106.701278686523,0.306,2026-01-12 23:19,Medium
6818884f6dfb4b0018f8f50f,Trần Đại Nghĩa - Kênh C,10.7344045962095,106.559443473816,0.303,2026-01-12 23:19,Medium
662a89ae1afb9c00172d26ad,Nguyễn Văn Linh - Trịnh Quang Nghị,10.7028218314316,106.633536815643,0.32,2026-01-12 23:19,Medium
63b54a70bfd3d90017ea7862,Lã Xuân Oai - Đường D2,10.830049838744,106.804490089417,0.349,2026-01-12 23:19,Medium
58e49783d9d6200011e0b9ce,Trường Chinh - Phan Văn Hớn 2 (HM-Q12),10.8274733494884,106.624760627747,0.285,2026-01-12 23:19,Low
5deb576d1dc17d7c5515ad0c,Nút giao Ngã sáu Phù Đổng 1,10.771135,106.693342,0.273,2026-01-12 23:19,Low
6623ef776f998a001b252768,Quốc Lộ 22 - Nguyễn Thị Sóc,10.8616719345273,106.602745056152,0.304,2026-01-12 23:19,Medium
58d7bbf2c1e33c00112b3216,Quốc lộ 1 - Đinh Đức Thiện 2,10.6656266937569,106.570794582367,0.254,2026-01-12 23:19,Low
662b51d21afb9c00172d89bf,Tên Lửa - Đường số 7,10.7521974381054,106.610255241394,0.343,2026-01-12 23:19,Medium
58746295b807da0011e33ccb,Quốc lộ 1 - Bình Đường,10.8752217316573,106.758962273598,0.289,2026-01-12 23:19,Low
585b2baec3f96200127dc508,Nguyễn Văn Linh - Huỳnh Tấn Phát 2,10.7525452734972,106.728331446648,0.297,2026-01-12 23:19,Low
5a606cd08576340017d06628,BX Miền Đông - Đinh Bộ Lĩnh 2,10.8144114199963,106.71005487442,0.59,2026-01-12 23:19,Medium
662b80051afb9c00172dcaf6,Nguyễn Trãi - Nguyễn Cư Trinh,10.7625269242757,106.686580181122,0.29,2026-01-12 23:19,Low
5d8cd253766c88001718893a,Phan Đăng Lưu - Phan Xích Long,10.7576520833075,106.669279932976,0.533,2026-01-12 23:19,Medium
662b5bc31afb9c00172d92e2,Lê Trọng Tấn - Đường Kênh 19/5,10.8093424582973,106.615083217621,0.346,2026-01-12 23:19,Medium
662b58401afb9c00172d90f5,Hoàng Văn Thụ - Bùi Thị Xuân,10.8006480938667,106.661823391914,0.267,2026-01-12 23:19,Low
5874644cb807da0011e33cd5,Cầu vượt Sóng Thần 1,10.8758064874328,106.750985383987,0.321,2026-01-12 23:19,Medium
662b867b1afb9c00172dd250,Trần Hưng Đạo - Ký Con,10.7692988698081,106.696676015854,0.278,2026-01-12 23:19,Low
597bf0b8faa7ea0011c7c293,Cầu Phú Hữu 1,10.8163926125139,106.791679859161,0.277,2026-01-12 23:19,Low
5a10c79f02eb490011a0b0dd,Mai Chí Thọ - Tố Hữu (C6),10.7713172490313,106.716717481613,0.35,2026-01-12 23:19,Medium
68188af96dfb4b0018f8f8e4,Võ Trần Chí - Kênh 10 (1),10.7087675702381,106.572275161743,0.333,2026-01-12 23:19,Medium
662b83ff1afb9c00172dcffb,Lê Duẩn - Phạm Ngọc Thạch,10.7805078178228,106.698188781738,0.271,2026-01-12 23:19,Low
5deb576d1dc17d7c5515ad19,Nguyễn Thị Minh Khai - Mạc Đĩnh Chi,10.784426,106.699659,0.307,2026-01-12 23:19,Medium
5b6329fdfd4edb0019c7dc0b,Nguyễn Trãi - Nguyễn Văn Cừ,10.7596494601112,106.684375405312,0.303,2026-01-12 23:19,Medium
589add0fb3bf7600110283ae,Tô Ký (Tỉnh lộ 15) - Đông Bắc,10.8556133114939,106.623339056969,0.346,2026-01-12 23:19,Medium
5deb576d1dc17d7c5515ad01,Võ Thị Sáu - Hai Bà Trưng,10.7878590168447,106.691815853119,0.264,2026-01-12 23:19,Low
58abbf72bd82540010390ba4,Cầu Sài Gòn 9 (Bình Thạnh - Thủ Đức),10.7985614089434,106.726319789886,0.589,2026-01-12 23:19,Medium
6623f1f16f998a001b25281f,Phạm Văn Đồng - Đào Trinh Nhất,10.865064709737,106.759042739868,0.272,2026-01-12 23:19,Low
58ad6961bd82540010390be5,Nút giao Phú Nhuận 1 (Phan Đình Phùng),10.7990461956223,106.680378913879,0.344,2026-01-12 23:19,Medium
59ca2fa302eb490011a0a3fd,Hoàng Hữu Nam - Đường D400,10.7877852422632,106.595111489296,0.345,2026-01-12 23:19,Medium
5a606dbc8576340017d0662b,Điện Biên Phủ - Nguyễn Hữu Cảnh,10.7978184191454,106.721127033234,0.612,2026-01-12 23:19,High
662b52a31afb9c00172d8b01,Lê Đức Thọ - Hẻm 688,10.846467192202,106.670604944229,0.415,2026-01-12 23:19,Medium
58abbee5bd82540010390ba2,Cầu Sài Gòn 5 (dạ cầu Thủ Đức),10.7991621227557,106.729398965836,0.489,2026-01-12 23:19,Medium
662a8ef41afb9c00172d2af2,Lê Văn Lương - Đường số 15,10.7449876687987,106.704325675964,0.485,2026-01-12 23:19,Medium
6623f5b56f998a001b25292f,Võ Nguyên Giáp - quay đầu An Phú (2),10.8022710610062,106.746608018875,0.673,2026-01-12 23:19,High
66b1c398779f7400186740e3,Ba Tháng Hai - Tạ Uyên,10.7601975506409,106.653256416321,0.312,2026-01-12 23:19,Medium
58d7b756c1e33c00112b320d,Nút giao Chợ Đệm 2 (CT Trung Lương - Bùi Thanh Khiết),10.6860698233787,106.57566010952,0.346,2026-01-12 23:19,Medium
6623e31e6f998a001b252250,Kỳ Đồng - Bà Huyện Thanh Quan,10.7816671586319,106.681677103043,0.324,2026-01-12 23:19,Medium
5deb576d1dc17d7c5515acfe,Lý Chính Thắng - Trương Định,10.7825155824841,106.683688759804,0.286,2026-01-12 23:19,Low
6792f3cf8c5ed4001b27f61e,Tỉnh Lộ 8 - Cầu Phú Cường,10.9771309811361,106.643643379211,0.253,2026-01-12 23:19,Low
58df4e22dc195800111e04bb,Yên Thế - Bạch Đằng,10.8141637700114,106.668593287468,0.254,2026-01-12 23:19,Low
58d7b3e8c1e33c00112b3207,Nam Kỳ Khởi Nghĩa - Lý Chính Thắng,10.6901498501196,106.595363616943,0.279,2026-01-12 23:19,Low
5d8cdc57766c88001718896e,Lý Thường Kiệt - Lạc Long Quân,10.7904463853615,106.652473211288,0.334,2026-01-12 23:19,Medium
66f1266f538c780017c93579,Hùng Vương - Nguyễn Chí Thanh,10.760766720521,106.67405962944,0.361,2026-01-12 23:19,Medium
5ad0679598d8fc001102e274,Lê Văn Việt - Man Thiện,10.8452343413582,106.786707043648,0.251,2026-01-12 23:19,Low
5a824b6c5058170011f6eaab,Âu Cơ - Thoại Ngọc Hầu,10.773841521503,106.621397137642,0.261,2026-01-12 23:19,Low
62da3e840637a10017d7073d,Quốc Lộ 13 - Đinh Thị Thi 3,10.8451078948305,106.71789765358,0.307,2026-01-12 23:19,Medium
56de42f611f398ec0c481288,Võ Văn Kiệt - Cầu Ông Lãnh 1,10.7637917349984,106.697652339935,0.269,2026-01-12 23:19,Low
5d8cd614766c88001718894a,Lê Quang Định - Nơ Trang Long,10.8081937627675,106.69519007206,0.298,2026-01-12 23:19,Low
5a824f975058170011f6eab8,Nguyễn Oanh - Phan Văn Trị (2),10.8310719980749,106.676913499832,0.345,2026-01-12 23:19,Medium
5a824c3e5058170011f6eaae,Nút giao Bốn Xã 1 (Bình Long),10.7738836803625,106.621649265289,0.278,2026-01-12 23:19,Low
5deb576d1dc17d7c5515acf9,Nút giao Công Trường Dân Chủ,10.777768,106.68202,0.336,2026-01-12 23:19,Medium
587470c2b807da0011e33ce4,Nguyễn Hữu Cảnh - Ngô Tất Tố (Cầu Thủ Thiêm 1),10.7892027649838,106.715097427368,0.355,2026-01-12 23:19,Medium
68188cbf6dfb4b0018f900e9,Võ Văn Vân - Liên Ấp 123,10.7939137404315,106.576459407806,0.261,2026-01-12 23:19,Low
67e217ea3215f90017863bf1,Nguyễn Thị Định - Đường C (20-2),10.7660631109292,106.779545545578,0.335,2026-01-12 23:19,Medium
68ede6d0230ee50017d04d4c,Đại lộ Bình Dương - ngã tư chợ Đình (1),10.9846089851621,106.66610956192,0.331,2026-01-12 23:19,Medium
584e734a61cfea0012cf694f,Quốc lộ 1 - Lê Trọng Tấn,10.8162345391232,106.60130739212,0.314,2026-01-12 23:19,Medium
662b7f251afb9c00172dc8bc,Nam Kỳ Khởi Nghĩa - Nguyễn Du,10.7767873576075,106.697995662689,0.338,2026-01-12 23:19,Medium
6623ec826f998a001b252686,Nguyễn Oanh - Lê Đức Thọ,10.8419361769392,106.676613092422,0.317,2026-01-12 23:19,Medium
5deb576d1dc17d7c5515ad23,Ba Tháng Hai - Lý Thường Kiệt,10.763649,106.659903,0.424,2026-01-12 23:19,Medium
6922939144912200174bc80c,Quốc Lộ 51 - đường vào cảng Cái Mép,10.563928386027,107.059192657471,0.277,2026-01-12 23:19,Low
595d9ba43dcfc400106f2880,Phạm Văn Đồng - Lê Quang Định 1,10.8591062543837,106.705430746078,0.601,2026-01-12 23:19,High
6818863c6dfb4b0018f8f235,Trần Đại Nghĩa - Mai Bá Hương,10.7650143803183,106.498975753784,0.331,2026-01-12 23:19,Medium
589ad89eb3bf7600110283ac,Tô Ký (Tỉnh lộ 15) - Hẻm 146,10.8486167661312,106.633611917496,0.295,2026-01-12 23:19,Low
662b5adc1afb9c00172d925b,Trường Chinh - Phan Huy Ích 1,10.8235795946401,106.629202365875,0.287,2026-01-12 23:19,Low
5701e22bc4350a1100e26f6c,Nguyễn Công Trứ - Calmette 1,10.7671171078657,106.699680089951,0.262,2026-01-12 23:19,Low
5b87c386ca057700116404a6,Đường hầm (Đầu hầm Tp Thủ Đức),10.7710432140034,106.715902090073,0.252,2026-01-12 23:19,Low
5d8cd542766c880017188948,Võ Văn Ngân - Đặng Văn Bi,10.8511456568495,106.757980585098,0.569,2026-01-12 23:19,Medium
6623e8406f998a001b252465,Phan Đăng Lưu - Hoàng Hoa Thám,10.8031773894881,106.692352294922,0.308,2026-01-12 23:19,Medium
5875cef0b807da0011e33d14,Võ Trần Chí - Thế Lữ 1,10.8134629721378,106.632796525955,0.324,2026-01-12 23:19,Medium
5a823d555058170011f6eaa2,Lý Tự Trọng - Hai Bà Trưng 1,10.7791113331904,106.702115535736,0.294,2026-01-12 23:19,Low
595da2853dcfc400106f2883,Hoàng Văn Thụ - Trần Quốc Hoàn,10.8601019727034,106.698827147484,0.364,2026-01-12 23:19,Medium
5b632950fd4edb0019c7dc07,Nguyễn Văn Cừ - Trần Hưng Đạo 3,10.7568773715932,106.684874296188,0.326,2026-01-12 23:19,Medium
5deb576d1dc17d7c5515ad06,Đinh Tiên Hoàng - Nguyễn Đình Chiểu,10.788566,106.699558,0.339,2026-01-12 23:19,Medium
662b54711afb9c00172d8d4f,90 Nguyễn Thái Sơn,10.8160870038835,106.680099964142,0.297,2026-01-12 23:19,Low
5a8279865058170011f6eaef,Nguyễn Văn Linh - Phạm Hùng 2,10.7275738904052,106.677889823914,0.413,2026-01-12 23:19,Medium
662b4faa1afb9c00172d875e,Tháp Mười - Phạm Đình Hổ,10.7497256871815,106.649479866028,0.323,2026-01-12 23:19,Medium
662a87641afb9c00172d24b0,Võ Trần Chí - Trần Văn Giàu 2,10.7492250102216,106.580879688263,0.278,2026-01-12 23:19,Low
56de42f611f398ec0c4812a1,Nút giao Mỹ Thủy 1,10.769926,106.7747069,0.267,2026-01-12 23:19,Low
63ae7669bfd3d90017e8f0d9,Khánh Hội - Cầu Kênh Tẻ,10.7528720275909,106.702179908752,0.339,2026-01-12 23:19,Medium
